300, 1712678854, 709225, 357.0
301, 1712678855, 708758, 481.0
302, 1712678856, 709235, 272.0
303, 1712678857, 709178, 594.0
304, 1712678858, 709199, 959.0
305, 1712678859, 708703, 864.0
306, 1712678860, 709461, 590.0
307, 1712678861, 709002, 653.0
308, 1712678862, 708197, 198.0
309, 1712678863, 709079, 809.0
310, 1712678864, 708682, 775.0
311, 1712678865, 708800, 379.0
312, 1712678866, 708473, 318.0
313, 1712678867, 708707, 79.0
314, 1712678868, 708779, 524.0
315, 1712678869, 708921, 686.0
316, 1712678870, 709429, 311.0
317, 1712678871, 708506, 43.0
318, 1712678872, 709326, 189.0
319, 1712678873, 709352, 21.0
320, 1712678874, 708613, 630.0
321, 1712678875, 708300, 559.0
322, 1712678876, 708501, 730.0
323, 1712678877, 709031, 438.0
324, 1712678878, 708317, 41.0
325, 1712678879, 708811, 42.0
326, 1712678880, 708645, 935.0
327, 1712678881, 709213, 656.0
328, 1712678882, 709425, 53.0
329, 1712678883, 708873, 613.0
330, 1712678884, 708548, 457.0
331, 1712678885, 708173, 458.0
332, 1712678886, 708783, 34.0
333, 1712678887, 708524, 806.0
334, 1712678888, 709352, 850.0
335, 1712678889, 708553, 260.0
336, 1712678890, 708536, 980.0
337, 1712678891, 709185, 673.0
338, 1712678892, 708904, 913.0
339, 1712678893, 708531, 611.0
340, 1712678894, 709388, 969.0
341, 1712678895, 709325, 589.0
342, 1712678896, 708124, 822.0
343, 1712678897, 708853, 35.0
344, 1712678898, 709245, 487.0
345, 1712678899, 708576, 923.0
346, 1712678900, 709468, 570.0
347, 1712678901, 709134, 756.0
348, 1712678902, 708714, 696.0
349, 1712678903, 709314, 194.0
350, 1712678904, 709298, 375.0
351, 1712678905, 708919, 242.0
352, 1712678906, 708565, 291.0
353, 1712678907, 709114, 551.0
354, 1712678908, 708662, 154.0
355, 1712678909, 708328, 869.0
356, 1712678910, 708943, 879.0
357, 1712678911, 708560, 880.0
358, 1712678912, 709053, 320.0
359, 1712678913, 709047, 567.0
360, 1712678914, 708600, 228.0
361, 1712678915, 709225, 344.0
362, 1712678916, 710400, 748.0
363, 1712678917, 709151, 969.0
364, 1712678918, 708678, 972.0
365, 1712678919, 709169, 675.0
366, 1712678920, 708620, 642.0
367, 1712678921, 709095, 873.0
368, 1712678922, 709154, 816.0
369, 1712678923, 708005, 862.0
370, 1712678924, 709450, 531.0
371, 1712678925, 708887, 510.0
372, 1712678926, 709100, 902.0
373, 1712678927, 708635, 163.0
374, 1712678928, 709015, 270.0
375, 1712678929, 708871, 191.0
376, 1712678930, 708880, 767.0
377, 1712678931, 709440, 367.0
378, 1712678932, 708812, 361.0
379, 1712678933, 708721, 335.0
380, 1712678934, 707983, 944.0
381, 1712678935, 709088, 860.0
382, 1712678936, 709485, 251.0
383, 1712678937, 709088, 254.0
384, 1712678938, 708613, 861.0
385, 1712678939, 709182, 783.0
386, 1712678940, 709242, 81.0
387, 1712678941, 708221, 97.0
388, 1712678942, 709187, 854.0
389, 1712678943, 709144, 842.0
390, 1712678944, 708218, 82.0
391, 1712678945, 708786, 421.0
392, 1712678946, 709461, 814.0
393, 1712678947, 708517, 199.0
394, 1712678948, 709037, 885.0
395, 1712678949, 708628, 446.0
396, 1712678950, 715342, 24.0
397, 1712678952, 708686, 199.0
398, 1712678953, 709186, 142.0
399, 1712678954, 708970, 282.0
400, 1712678955, 709136, 28.0
401, 1712678956, 709155, 821.0
402, 1712678957, 708956, 816.0
403, 1712678958, 708443, 366.0
404, 1712678959, 709095, 866.0
405, 1712678960, 708683, 776.0
406, 1712678961, 708801, 942.0
407, 1712678962, 708753, 167.0
408, 1712678963, 708773, 176.0
409, 1712678964, 709336, 426.0
410, 1712678965, 708958, 798.0
411, 1712678966, 708043, 706.0
412, 1712678967, 709325, 465.0
413, 1712678968, 709295, 196.0
414, 1712678969, 709151, 114.0
415, 1712678970, 708550, 732.0
416, 1712678971, 708890, 483.0
417, 1712678972, 709407, 733.0
418, 1712678973, 709266, 706.0
419, 1712678974, 708870, 199.0
420, 1712678975, 709474, 240.0
421, 1712678976, 709023, 169.0
422, 1712678977, 707488, 517.0
423, 1712678978, 708961, 768.0
424, 1712678979, 708848, 224.0
425, 1712678980, 708657, 645.0
426, 1712678981, 708617, 142.0
427, 1712678982, 709125, 443.0
428, 1712678983, 709259, 388.0
429, 1712678984, 707897, 103.0
430, 1712678985, 708599, 643.0
431, 1712678986, 708068, 916.0
432, 1712678987, 709228, 642.0
433, 1712678988, 708621, 290.0
434, 1712678989, 708398, 267.0
435, 1712678990, 708982, 670.0
436, 1712678991, 708756, 513.0
437, 1712678992, 708950, 548.0
438, 1712678993, 708645, 256.0
439, 1712678994, 708154, 394.0
440, 1712678995, 708703, 972.0
441, 1712678996, 708913, 806.0
442, 1712678997, 708621, 328.0
443, 1712678998, 708898, 268.0
444, 1712678999, 708419, 35.0
445, 1712679000, 707802, 727.0
446, 1712679001, 709241, 588.0
447, 1712679002, 709176, 491.0
448, 1712679003, 708543, 541.0
449, 1712679004, 708515, 10.0
450, 1712679005, 708846, 491.0
451, 1712679006, 708919, 368.0
452, 1712679007, 709178, 765.0
453, 1712679008, 709201, 778.0
454, 1712679009, 709088, 470.0
455, 1712679010, 708776, 872.0
456, 1712679011, 708588, 233.0
457, 1712679012, 708680, 939.0
458, 1712679013, 709398, 852.0
459, 1712679014, 708987, 813.0
460, 1712679015, 708592, 573.0
461, 1712679016, 709190, 838.0
462, 1712679017, 708245, 747.0
463, 1712679018, 709079, 778.0
464, 1712679019, 709314, 92.0
465, 1712679020, 708512, 504.0
466, 1712679021, 708613, 627.0
467, 1712679022, 708847, 823.0
468, 1712679023, 709149, 964.0
469, 1712679024, 708836, 77.0
470, 1712679025, 708793, 932.0
471, 1712679026, 708305, 238.0
472, 1712679027, 709342, 340.0
473, 1712679028, 708817, 724.0
474, 1712679029, 709276, 238.0
475, 1712679030, 708559, 725.0
476, 1712679031, 708613, 576.0
477, 1712679032, 708472, 364.0
478, 1712679033, 708235, 340.0
479, 1712679034, 709008, 735.0
480, 1712679035, 709193, 609.0
481, 1712679036, 708826, 138.0
482, 1712679037, 709120, 920.0
483, 1712679038, 708482, 337.0
484, 1712679039, 708701, 910.0
485, 1712679040, 708003, 591.0
486, 1712679041, 707829, 234.0
487, 1712679042, 709419, 606.0
488, 1712679043, 709244, 563.0
489, 1712679044, 708376, 714.0
490, 1712679045, 709220, 853.0
491, 1712679046, 709269, 551.0
492, 1712679047, 708401, 500.0
493, 1712679048, 708776, 43.0
494, 1712679049, 708581, 221.0
495, 1712679050, 709037, 248.0
496, 1712679051, 709383, 351.0
497, 1712679052, 708474, 735.0
498, 1712679053, 708753, 153.0
499, 1712679054, 708709, 385.0
500, 1712679055, 708767, 252.0
501, 1712679056, 707949, 348.0
502, 1712679057, 707783, 16.0
503, 1712679058, 708558, 429.0
504, 1712679059, 708791, 215.0
505, 1712679060, 709099, 148.0
506, 1712679061, 708290, 938.0
507, 1712679062, 708030, 403.0
508, 1712679063, 708575, 408.0
509, 1712679064, 709478, 496.0
510, 1712679065, 708464, 315.0
511, 1712679066, 708745, 474.0
512, 1712679067, 708992, 392.0
513, 1712679068, 708338, 510.0
514, 1712679069, 709075, 432.0
515, 1712679070, 708782, 732.0
516, 1712679071, 708701, 557.0
517, 1712679072, 709425, 269.0
518, 1712679073, 709204, 251.0
519, 1712679074, 708345, 793.0
520, 1712679075, 709012, 359.0
521, 1712679076, 708659, 283.0
522, 1712679077, 708742, 992.0
523, 1712679078, 709098, 452.0
524, 1712679079, 708901, 775.0
525, 1712679080, 708569, 174.0
526, 1712679081, 708458, 104.0
527, 1712679082, 709206, 446.0
528, 1712679083, 708828, 453.0
529, 1712679084, 709074, 289.0
530, 1712679085, 709363, 170.0
531, 1712679086, 708770, 398.0
532, 1712679087, 707885, 795.0
533, 1712679088, 708457, 683.0
534, 1712679089, 708871, 102.0
535, 1712679090, 708499, 483.0
536, 1712679091, 709326, 994.0
537, 1712679092, 709218, 879.0
538, 1712679093, 708623, 154.0
539, 1712679094, 708665, 80.0
540, 1712679095, 709189, 285.0
541, 1712679096, 708662, 276.0
542, 1712679097, 709048, 160.0
543, 1712679098, 709018, 859.0
544, 1712679099, 708631, 647.0
545, 1712679100, 707982, 453.0
546, 1712679101, 708786, 870.0
547, 1712679102, 709105, 500.0
548, 1712679103, 709338, 496.0
549, 1712679104, 709274, 589.0
550, 1712679105, 708815, 766.0
551, 1712679106, 708786, 358.0
552, 1712679107, 708199, 196.0
553, 1712679108, 709100, 860.0
554, 1712679109, 708878, 27.0
555, 1712679110, 709166, 992.0
556, 1712679111, 709095, 635.0
557, 1712679112, 709421, 984.0
558, 1712679113, 709037, 68.0
559, 1712679114, 708706, 60.0
560, 1712679115, 708612, 431.0
561, 1712679116, 709267, 527.0
562, 1712679117, 708585, 573.0
563, 1712679118, 708499, 929.0
564, 1712679119, 708370, 235.0
565, 1712679120, 708774, 165.0
566, 1712679121, 710139, 900.0
567, 1712679123, 708627, 937.0
568, 1712679124, 707444, 913.0
569, 1712679125, 709306, 515.0
570, 1712679126, 708101, 269.0
571, 1712679127, 709187, 819.0
572, 1712679128, 709322, 618.0
573, 1712679129, 709208, 843.0
574, 1712679130, 708606, 818.0
575, 1712679131, 708575, 113.0
576, 1712679132, 708086, 354.0
577, 1712679133, 708631, 986.0
578, 1712679134, 708220, 83.0
579, 1712679135, 709050, 551.0
580, 1712679136, 708954, 890.0
581, 1712679137, 709012, 814.0
582, 1712679138, 708922, 647.0
583, 1712679139, 709029, 19.0
584, 1712679140, 709314, 987.0
585, 1712679141, 708449, 472.0
586, 1712679142, 707911, 891.0
587, 1712679143, 709157, 355.0
588, 1712679144, 709058, 767.0
589, 1712679145, 709050, 341.0
590, 1712679146, 709098, 206.0
591, 1712679147, 709291, 318.0
592, 1712679148, 709398, 839.0
593, 1712679149, 708756, 467.0
594, 1712679150, 708706, 696.0
595, 1712679151, 708930, 340.0
596, 1712679152, 708945, 991.0
597, 1712679153, 709149, 180.0
598, 1712679154, 709121, 874.0
599, 1712679155, 709161, 683.0
600, 1712679156, 709148, 679.0
601, 1712679157, 709390, 883.0
602, 1712679158, 708389, 65.0
603, 1712679159, 708693, 289.0
604, 1712679160, 708666, 934.0
605, 1712679161, 708806, 587.0
606, 1712679162, 709223, 395.0
607, 1712679163, 709117, 393.0
608, 1712679164, 709211, 249.0
609, 1712679165, 709301, 897.0
610, 1712679166, 708528, 282.0
611, 1712679167, 709130, 501.0
612, 1712679168, 709130, 990.0
613, 1712679169, 709151, 703.0
614, 1712679170, 708579, 324.0
615, 1712679171, 708898, 292.0
616, 1712679172, 707770, 545.0
617, 1712679173, 709064, 816.0
618, 1712679174, 708370, 206.0
619, 1712679175, 708652, 804.0
620, 1712679176, 708644, 725.0
621, 1712679177, 708336, 215.0
622, 1712679178, 709349, 413.0
623, 1712679179, 708798, 115.0
624, 1712679180, 708620, 794.0
625, 1712679181, 708888, 504.0
626, 1712679182, 708797, 142.0
627, 1712679183, 709026, 942.0
628, 1712679184, 708583, 596.0
629, 1712679185, 708496, 225.0
630, 1712679186, 707551, 885.0
631, 1712679187, 708458, 899.0
632, 1712679188, 708505, 196.0
633, 1712679189, 708811, 212.0
634, 1712679190, 708906, 767.0
635, 1712679191, 709405, 944.0
636, 1712679192, 709059, 760.0
637, 1712679193, 708642, 206.0
638, 1712679194, 709223, 937.0
639, 1712679195, 708602, 842.0
640, 1712679196, 708512, 987.0
641, 1712679197, 708555, 396.0
642, 1712679198, 708828, 983.0
643, 1712679199, 709290, 807.0
644, 1712679200, 709402, 713.0
645, 1712679201, 709161, 41.0
646, 1712679202, 709134, 174.0
647, 1712679203, 707446, 293.0
648, 1712679204, 709146, 703.0
649, 1712679205, 708627, 896.0
650, 1712679206, 709082, 291.0
651, 1712679207, 709127, 895.0
652, 1712679208, 707791, 132.0
653, 1712679209, 709028, 120.0
654, 1712679210, 708561, 21.0
655, 1712679211, 707911, 953.0
656, 1712679212, 708845, 370.0
657, 1712679213, 708698, 799.0
658, 1712679214, 708998, 78.0
659, 1712679215, 708449, 588.0
660, 1712679216, 708568, 676.0
661, 1712679217, 708575, 916.0
662, 1712679218, 708338, 801.0
663, 1712679219, 707951, 796.0
664, 1712679220, 709192, 937.0
665, 1712679221, 708863, 25.0
666, 1712679222, 708683, 6.0
667, 1712679223, 708564, 744.0
668, 1712679224, 709029, 756.0
669, 1712679225, 708842, 836.0
670, 1712679226, 708030, 730.0
671, 1712679227, 708346, 961.0
672, 1712679228, 708805, 720.0
673, 1712679229, 709321, 629.0
674, 1712679230, 708858, 354.0
675, 1712679231, 709155, 499.0
676, 1712679232, 709125, 469.0
677, 1712679233, 708871, 105.0
678, 1712679234, 709008, 278.0
679, 1712679235, 708967, 444.0
680, 1712679236, 708654, 718.0
681, 1712679237, 709307, 698.0
682, 1712679238, 708868, 707.0
683, 1712679239, 709110, 411.0
684, 1712679240, 709043, 554.0
685, 1712679241, 707792, 331.0
686, 1712679242, 709207, 55.0
687, 1712679243, 709199, 24.0
688, 1712679244, 708484, 24.0
689, 1712679245, 709332, 774.0
690, 1712679246, 709048, 608.0
691, 1712679247, 709319, 824.0
692, 1712679248, 707994, 560.0
693, 1712679249, 708673, 234.0
694, 1712679250, 707839, 371.0
695, 1712679251, 709144, 345.0
696, 1712679252, 708722, 737.0
697, 1712679253, 709008, 35.0
698, 1712679254, 709100, 779.0
699, 1712679255, 708331, 134.0
700, 1712679256, 709249, 372.0
701, 1712679257, 708835, 311.0
702, 1712679258, 707680, 180.0
703, 1712679259, 709213, 520.0
704, 1712679260, 709110, 86.0
705, 1712679261, 708904, 294.0
706, 1712679262, 709419, 955.0
707, 1712679263, 709340, 44.0
708, 1712679264, 709133, 455.0
709, 1712679265, 708638, 275.0
710, 1712679266, 708848, 251.0
711, 1712679267, 708922, 424.0
712, 1712679268, 708411, 794.0
713, 1712679269, 708913, 85.0
714, 1712679270, 707875, 186.0
715, 1712679271, 708662, 941.0
716, 1712679272, 708303, 935.0
717, 1712679273, 709204, 790.0
718, 1712679274, 708730, 242.0
719, 1712679275, 708326, 671.0
720, 1712679276, 709050, 14.0
721, 1712679277, 708786, 386.0
722, 1712679278, 708498, 763.0
723, 1712679279, 708418, 534.0
724, 1712679280, 708580, 441.0
725, 1712679281, 708288, 67.0
726, 1712679282, 708765, 925.0
727, 1712679283, 708720, 251.0
728, 1712679284, 709255, 53.0
729, 1712679285, 709116, 602.0
730, 1712679286, 709008, 763.0
731, 1712679287, 707656, 711.0
732, 1712679288, 707935, 444.0
733, 1712679289, 708591, 282.0
734, 1712679290, 709244, 783.0
735, 1712679291, 708616, 511.0
736, 1712679292, 812646, 685.0
737, 1712679293, 708970, 909.0
738, 1712679294, 709391, 313.0
739, 1712679295, 709334, 966.0
740, 1712679297, 708656, 77.0
741, 1712679298, 708513, 560.0
742, 1712679299, 708486, 817.0
743, 1712679300, 708457, 889.0
744, 1712679301, 708853, 49.0
745, 1712679302, 708807, 147.0
746, 1712679303, 709167, 679.0
747, 1712679304, 708843, 723.0
748, 1712679305, 708911, 214.0
749, 1712679306, 708656, 173.0
750, 1712679307, 708836, 369.0
751, 1712679308, 709112, 493.0
752, 1712679309, 709135, 864.0
753, 1712679310, 707741, 582.0
754, 1712679311, 708005, 693.0
755, 1712679312, 708780, 494.0
756, 1712679313, 708588, 748.0
757, 1712679314, 708592, 690.0
758, 1712679315, 708397, 827.0
759, 1712679316, 708519, 55.0
760, 1712679317, 708589, 49.0
761, 1712679318, 708833, 819.0
762, 1712679319, 708488, 352.0
763, 1712679320, 708706, 206.0
764, 1712679321, 708269, 494.0
765, 1712679322, 709031, 613.0
766, 1712679323, 708558, 519.0
767, 1712679324, 708847, 661.0
768, 1712679325, 709146, 357.0
769, 1712679326, 708512, 39.0
770, 1712679327, 708940, 421.0
771, 1712679328, 708404, 904.0
772, 1712679329, 709047, 649.0
773, 1712679330, 708842, 40.0
774, 1712679331, 708628, 765.0
775, 1712679332, 709251, 389.0
776, 1712679333, 708928, 671.0
777, 1712679334, 708484, 966.0
778, 1712679335, 709109, 940.0
779, 1712679336, 709366, 734.0
780, 1712679337, 709262, 494.0
781, 1712679338, 709300, 988.0
782, 1712679339, 708692, 874.0
783, 1712679340, 708204, 212.0
784, 1712679341, 708683, 297.0
785, 1712679342, 709164, 742.0
786, 1712679343, 708457, 622.0
787, 1712679344, 708642, 252.0
788, 1712679345, 709232, 562.0
789, 1712679346, 708947, 391.0
790, 1712679347, 708885, 274.0
791, 1712679348, 708470, 219.0
792, 1712679349, 707787, 239.0
793, 1712679350, 708249, 7.0
794, 1712679351, 708564, 798.0
795, 1712679352, 708773, 748.0
796, 1712679353, 709079, 68.0
797, 1712679354, 709031, 47.0
798, 1712679355, 709245, 186.0
799, 1712679356, 709300, 466.0
800, 1712679357, 708773, 778.0
801, 1712679358, 708973, 308.0
802, 1712679359, 708727, 694.0
803, 1712679360, 708526, 460.0
804, 1712679361, 708815, 20.0
805, 1712679362, 708508, 107.0
806, 1712679363, 709242, 612.0
807, 1712679364, 708863, 571.0
808, 1712679365, 708498, 751.0
809, 1712679366, 709331, 712.0
810, 1712679367, 709168, 160.0
811, 1712679368, 708467, 751.0
812, 1712679369, 709168, 831.0
813, 1712679370, 708996, 921.0
814, 1712679371, 708657, 144.0
815, 1712679372, 708273, 234.0
816, 1712679373, 708963, 506.0
817, 1712679374, 708787, 943.0
818, 1712679375, 709189, 182.0
819, 1712679376, 708444, 908.0
820, 1712679377, 708806, 994.0
821, 1712679378, 708645, 343.0
822, 1712679379, 708664, 905.0
823, 1712679380, 709041, 975.0
